Code Domaine;Domaine;Code zone (FAO);Zone;Code Élément;Élément;Code Produit;Produit;Code année;Année;Unité;Valeur;Symbole;Description du Symbole
FBS;Nouveaux Bilans Alimentaire;67;Finlande;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;104;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;68;France;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1750;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;68;France;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1482;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;74;Gabon;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;74;Gabon;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;61;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;75;Gambie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;75;Gambie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;22;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;73;Géorgie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;61;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;81;Ghana;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;58;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;81;Ghana;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;209;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;84;Grèce;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;246;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;84;Grèce;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;162;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;86;Grenade;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;86;Grenade;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;224;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;89;Guatemala;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;328;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;90;Guinée;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;15;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;90;Guinée;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;25;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;175;Guinée-Bissau;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;91;Guyana;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;31;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;91;Guyana;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;30;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;93;Haïti;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;93;Haïti;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;91;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;95;Honduras;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;193;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;95;Honduras;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;203;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;493;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;97;Hongrie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;246;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;25;Îles Salomon;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;3;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;100;Inde;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;3526;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;100;Inde;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2957;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2301;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;101;Indonésie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2052;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2152;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;102;Iran (République islamique d');5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2221;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;103;Iraq;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;96;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;103;Iraq;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;473;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;104;Irlande;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;146;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;104;Irlande;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;114;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;99;Islande;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;99;Islande;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;105;Israël;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;629;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;105;Israël;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;555;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;106;Italie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1319;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;106;Italie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1145;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;128;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;109;Jamaïque;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;149;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;110;Japon;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2215;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;110;Japon;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2360;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;193;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;112;Jordanie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;253;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;171;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;108;Kazakhstan;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;330;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;114;Kenya;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;30;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;114;Kenya;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;30;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;8;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;113;Kirghizistan;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;19;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;83;Kiribati;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;118;Koweït;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;56;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;118;Koweït;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;188;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;122;Lesotho;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;17;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;33;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;119;Lettonie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;41;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;121;Liban;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;125;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;121;Liban;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;122;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;123;Libéria;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;14;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;123;Libéria;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;50;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;134;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;126;Lituanie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;80;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;256;Luxembourg;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;11;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;2;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;154;Macédoine du Nord;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;41;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;82;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;129;Madagascar;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;78;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1665;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;131;Malaisie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1209;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;130;Malawi;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;130;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;130;Malawi;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;29;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;132;Maldives;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;7;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;133;Mali;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;48;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;133;Mali;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;52;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;134;Malte;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;134;Malte;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;12;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;143;Maroc;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;745;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;143;Maroc;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;730;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;137;Maurice;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;48;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;137;Maurice;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;48;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;5;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;136;Mauritanie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;22;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;138;Mexique;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;3249;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;138;Mexique;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;4214;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;0;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;141;Mongolie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;9;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;4;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;273;Monténégro;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;91;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;144;Mozambique;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;49;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1653;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;28;Myanmar;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1401;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;147;Namibie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;10;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;147;Namibie;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;27;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;149;Népal;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;58;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;149;Népal;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;54;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;143;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;157;Nicaragua;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;138;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;158;Niger;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;19;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;158;Niger;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;23;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;198;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;159;Nigéria;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;214;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;162;Norvège;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;101;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;162;Norvège;5142;Nourriture;2734;Viande de Volailles;2017;2017;Milliers de tonnes;110;Im;Données de la FAO basées sur une méthodologie d'imputation
FBS;Nouveaux Bilans Alimentaire;153;Nouvelle-Calédonie;5511;Production;2734;Viande de Volailles;2017;2017;Milliers de tonnes;1;Im;Données de la FAO basées sur une méthodologie d'imputation
